frequency,dBHz
37430000.0,-151.5786865166923
37440000.0,-154.1163611945939
37450000.0,-152.3422863083752
37460000.0,-153.54596219808215
37470000.0,-152.75251645875468
37480000.0,-152.7162954586261
37490000.0,-152.06355023779378
37500000.0,-152.2125323220559
37510000.0,-154.2854141151327
37520000.0,-155.40585990684124
37530000.0,-154.4722444910362
37540000.0,-152.80639644333104
37550000.0,-152.4216055678583
37560000.0,-153.3678334596905
37570000.0,-153.44689085131725
37580000.0,-153.06723900402926
37590000.0,-152.75680311183442
37600000.0,-150.88530674929297
37610000.0,-151.21885792521877
37620000.0,-153.79583591506287
37630000.0,-153.61306619412215
37640000.0,-153.91402319395127
37650000.0,-152.64569578908433
37660000.0,-152.4596683228953
37670000.0,-153.1443316024232
37680000.0,-151.82986716110628
37690000.0,-152.92393646958453
37700000.0,-154.28710788652833
37710000.0,-151.2529096058738
37720000.0,-151.00662477181262
37730000.0,-152.79532138141568
37740000.0,-152.96048990356883
37750000.0,-153.3765313700957
37760000.0,-153.3424326017491
37770000.0,-152.51715967811725
37780000.0,-154.14871257926762
37790000.0,-153.27021009441322
37800000.0,-153.34609316442425
37810000.0,-152.13750637862705
37820000.0,-153.12533245984812
37830000.0,-151.0281320622419
37840000.0,-151.6082817655749
37850000.0,-153.25710281106473
37860000.0,-154.43446943666638
37870000.0,-155.0168825823739
37880000.0,-153.9873319652229
37890000.0,-152.40863546223645
37900000.0,-151.0848775709167
37910000.0,-152.3225578966077
37920000.0,-153.19035626678473
37930000.0,-152.49203090528752
37940000.0,-152.12773421914295
37950000.0,-153.13717388140137
37960000.0,-152.20785794643228
37970000.0,-152.3098294080016
37980000.0,-152.77418792744413
37990000.0,-152.46836025040952
38000000.0,-151.17070089507817
38010000.0,-151.8282489904388
38020000.0,-153.72253720853615
38030000.0,-152.79311272459674
38040000.0,-151.54153287550395
38050000.0,-152.88523047911235
38060000.0,-154.44388341897496
38070000.0,-153.58188628080245
38080000.0,-152.78332527028087
38090000.0,-152.82577004577428
38100000.0,-154.5791663848971
38110000.0,-155.8491283122778
38120000.0,-153.01854896377708
38130000.0,-151.88464540850998
38140000.0,-152.9307248570195
38150000.0,-151.8722876313136
38160000.0,-152.08948538080148
38170000.0,-152.0637359722775
38180000.0,-150.7109588243711
38190000.0,-152.00977190420335
38200000.0,-152.4941858611551
38210000.0,-152.19138456468497
38220000.0,-152.72611355141362
38230000.0,-151.90044910102014
38240000.0,-150.45027537425108
38250000.0,-151.63817287988184
38260000.0,-153.21921201544023
38270000.0,-153.15539268858865
38280000.0,-152.63739609051657
38290000.0,-152.10989490740826
38300000.0,-153.1175550363311
38310000.0,-151.43293846245734
38320000.0,-151.9352787667272
38330000.0,-152.0901074969419
38340000.0,-152.71291388077958
38350000.0,-154.29822126223416
38360000.0,-154.29952435629414
38370000.0,-154.5559021429255
38380000.0,-154.6984513003867
38390000.0,-154.82643228279204
38400000.0,-153.08510825560427
38410000.0,-154.30531038717805
38420000.0,-153.31175439945773
38430000.0,-152.40077386650347
38440000.0,-153.36082555007607
38450000.0,-153.2648862688136
38460000.0,-152.79607742153732
38470000.0,-153.6305793940585
38480000.0,-152.97014789539236
38490000.0,-153.37564975504412
38500000.0,-153.91963880385987
38510000.0,-154.87827900106836
38520000.0,-153.87502421283665
38530000.0,-154.17144498792734
38540000.0,-154.0651212848743
38550000.0,-152.44439660861423
38560000.0,-151.99274510653734
38570000.0,-151.38458930917295
38580000.0,-151.6635091962557
38590000.0,-153.23059258831051
38600000.0,-153.61570010279715
38610000.0,-153.2901382575846
38620000.0,-151.576718463774
38630000.0,-152.92386577331544
38640000.0,-153.57993759924452
38650000.0,-153.19784852563612
38660000.0,-151.87552588329365
38670000.0,-150.9277500697802
38680000.0,-153.16009402111058
38690000.0,-154.32730696459635
38700000.0,-154.33039626208483
38710000.0,-153.44543910017097
38720000.0,-152.57255696497919
38730000.0,-153.9585510501635
38740000.0,-154.4722728188591
38750000.0,-155.34988158648667
38760000.0,-153.96283250055743
38770000.0,-153.4170401531692
38780000.0,-153.30312488025874
38790000.0,-153.20370651635875
38800000.0,-152.10561064694954
38810000.0,-152.2101656243295
38820000.0,-152.42873857998728
38830000.0,-154.3072638816267
38840000.0,-151.28410819654735
38850000.0,-150.78417384223454
38860000.0,-151.8574034008981
38870000.0,-152.08672429042772
38880000.0,-153.1006822609931
38890000.0,-153.5251027041221
38900000.0,-153.85361865449082
38910000.0,-153.4871444703391
38920000.0,-154.1833465951509
38930000.0,-153.71249837220233
38940000.0,-153.13176824166217
38950000.0,-152.94774864581763
38960000.0,-152.95429022984905
38970000.0,-153.1559031309314
38980000.0,-152.62393187552624
38990000.0,-151.9488848623671
39000000.0,-152.10254492154905
39010000.0,-151.74386189509343
39020000.0,-152.11739311630896
39030000.0,-152.68058960236186
39040000.0,-154.18916184572157
39050000.0,-152.16046082376369
39060000.0,-151.94893925135224
39070000.0,-151.54564351943526
39080000.0,-150.97656181476827
39090000.0,-151.58861872956987
39100000.0,-151.56660911000412
39110000.0,-152.73984032975784
39120000.0,-153.37578384484576
39130000.0,-153.34246705059147
39140000.0,-154.4330618181813
39150000.0,-152.78600883600777
39160000.0,-151.68789223827693
39170000.0,-153.19647549605025
39180000.0,-153.5370637398702
39190000.0,-152.57174313555657
39200000.0,-153.62763606241435
39210000.0,-153.33351904565575
39220000.0,-152.4228926487259
39230000.0,-153.18121843726348
39240000.0,-153.82725678495794
39250000.0,-153.55637346655382
39260000.0,-151.88598475613156
39270000.0,-152.52131358235377
39280000.0,-153.32434518992653
39290000.0,-153.0505099683737
39300000.0,-153.29137228819957
39310000.0,-154.38059215699008
39320000.0,-152.19003380576902
39330000.0,-152.84601416506032
39340000.0,-152.8256945989677
39350000.0,-152.5344341507906
39360000.0,-152.93526102585912
39370000.0,-153.54521606667743
39380000.0,-153.71036296421696
39390000.0,-153.1562630439352
39400000.0,-152.41431739348792
39410000.0,-151.39137399234798
39420000.0,-151.9193472217122
39430000.0,-152.9915812446203
39440000.0,-153.23743450361042
39450000.0,-151.84996901477479
39460000.0,-151.54110874641538
39470000.0,-150.62512687370318
39480000.0,-151.5022975830974
39490000.0,-152.02195003509706
39500000.0,-153.14636429982596
39510000.0,-154.1634632268866
39520000.0,-153.16182723078458
39530000.0,-153.90955605328114
39540000.0,-153.67504066205444
39550000.0,-152.12344972928494
39560000.0,-151.5288759870896
39570000.0,-152.15981433159322
39580000.0,-152.43437992215317
39590000.0,-153.90784481565265
39600000.0,-153.58188212567958
39610000.0,-152.96271127059623
39620000.0,-152.29404715890587
39630000.0,-152.7552490651547
39640000.0,-154.36285008933655
39650000.0,-152.30506160761792
39660000.0,-150.84925190782403
39670000.0,-153.35718646330886
39680000.0,-152.2320420438841
39690000.0,-153.5076601783494
39700000.0,-153.29776456855973
39710000.0,-151.93896331955298
39720000.0,-150.88750342025185
39730000.0,-151.92573064408825
39740000.0,-151.78042946458714
39750000.0,-154.0195224162794
39760000.0,-154.41988768947812
39770000.0,-152.99466003497827
39780000.0,-153.01704157098595
39790000.0,-154.48685761772606
39800000.0,-152.85713475740917
39810000.0,-151.7261294379811
39820000.0,-151.3068474616094
39830000.0,-152.747005742653
39840000.0,-153.59121556160778
39850000.0,-153.7797230228552
39860000.0,-152.6204023004018
39870000.0,-151.47044735758297
39880000.0,-151.4080815844465
39890000.0,-152.6345346016096
39900000.0,-153.49668801512598
39910000.0,-152.19070765437874
39920000.0,-152.1386776219376
39930000.0,-152.29048860079865
39940000.0,-153.5753939988428
39950000.0,-152.18268602442396
39960000.0,-152.3989645748582
39970000.0,-153.04916775375463
39980000.0,-153.1404152124338
39990000.0,-152.0639312609419
40000000.0,-152.0456387605115
40010000.0,-153.05442939423023
40020000.0,-153.02229407776
40030000.0,-153.70944940381224
40040000.0,-153.57683410170154
40050000.0,-152.9639771065864
40060000.0,-152.8396005986925
40070000.0,-153.12123476263056
40080000.0,-155.07409671169268
40090000.0,-153.90146417432942
40100000.0,-153.03130898326006
40110000.0,-152.4171118855936
40120000.0,-152.94447057375928
40130000.0,-152.4002501315827
40140000.0,-152.3730558096998
40150000.0,-154.2001101607156
40160000.0,-155.66423659513515
40170000.0,-153.56678033415596
40180000.0,-152.6954178794416
40190000.0,-151.59775718322547
40200000.0,-151.12252787276833
40210000.0,-150.2920965464221
40220000.0,-151.74080296576594
40230000.0,-153.1290522187071
40240000.0,-154.3381487789543
40250000.0,-153.53836033916582
40260000.0,-153.56404977478502
40270000.0,-153.8341739166821
40280000.0,-154.15990865376034
40290000.0,-153.78124707987854
40300000.0,-153.48533407695476
40310000.0,-153.89329535608306
40320000.0,-153.4086882595321
40330000.0,-153.50868485826237
40340000.0,-152.38929749408425
40350000.0,-152.99048026767684
40360000.0,-153.11580045341822
40370000.0,-152.33953498391904
40380000.0,-151.50937007288212
40390000.0,-152.6708370911125
40400000.0,-153.8356755414478
40410000.0,-153.94902426285196
40420000.0,-153.07134094650354
40430000.0,-152.23895950909497
40440000.0,-153.50703743578015
40450000.0,-152.8757836853612
40460000.0,-152.3477394945802
40470000.0,-153.60647713361257
40480000.0,-153.3835712726402
40490000.0,-153.83813119938796
40500000.0,-154.5799095197316
40510000.0,-153.85511405426803
40520000.0,-153.7270225924185
40530000.0,-153.5395068612125
40540000.0,-153.7445404832078
40550000.0,-151.4736139972842
40560000.0,-150.74215649036591
40570000.0,-152.3802874925784
40580000.0,-153.05664735698625
40590000.0,-151.76076377595444
40600000.0,-152.25716272846506
40610000.0,-151.97239635321912
40620000.0,-151.24548484478032
40630000.0,-152.1586745270321
40640000.0,-151.19455544950785
40650000.0,-150.76742473429744
40660000.0,-151.02258545952265
40670000.0,-152.21980473779143
40680000.0,-153.02606815578903
40690000.0,-152.88277924639144
40700000.0,-151.97554590262467
40710000.0,-152.8943371612863
40720000.0,-154.17996753898936
40730000.0,-151.68221491193745
40740000.0,-150.35198946417847
40750000.0,-150.75486017417637
40760000.0,-152.81006031050336
40770000.0,-153.17783165261963
40780000.0,-152.0522317545314
40790000.0,-152.3008030483015
40800000.0,-153.51146160134664
40810000.0,-153.14809256370313
40820000.0,-152.2492096327193
40830000.0,-151.74727982440265
40840000.0,-150.95226654229555
40850000.0,-151.59124480926025
40860000.0,-152.94717793717666
40870000.0,-152.54385783316206
40880000.0,-152.31215977858798
40890000.0,-153.08040467789164
40900000.0,-152.7135674532242
40910000.0,-152.70916107452086
40920000.0,-152.96379625433516
40930000.0,-154.1208001071362
40940000.0,-152.93958820705984
40950000.0,-153.1230666235536
40960000.0,-153.66025981669742
40970000.0,-153.78270142504473
40980000.0,-152.37551317042343
40990000.0,-151.27198938720076
41000000.0,-152.22620711423158
41010000.0,-153.6411367715815
41020000.0,-154.0722549445008
41030000.0,-152.3081124633992
41040000.0,-154.36429266603443
41050000.0,-154.38047577415853
41060000.0,-154.01231779385256
41070000.0,-154.5862885122683
41080000.0,-153.5252293789295
41090000.0,-152.6258831882258
41100000.0,-152.39278311982085
41110000.0,-152.28293475025515
41120000.0,-151.72667586153094
41130000.0,-152.46524627876215
41140000.0,-151.58778324117347
41150000.0,-152.35516087684422
41160000.0,-153.43213250428425
41170000.0,-152.59493445874259
41180000.0,-152.1816230420678
41190000.0,-153.18071787714902
41200000.0,-153.26432219215147
41210000.0,-154.65585281167694
41220000.0,-153.98542442562987
41230000.0,-154.7398091696599
41240000.0,-153.11699059434605
41250000.0,-152.820106209243
41260000.0,-153.9031090015442
41270000.0,-152.9664972799562
41280000.0,-152.4684586562102
41290000.0,-152.79586760628942
41300000.0,-153.84627432717738
41310000.0,-153.15983592976127
41320000.0,-152.5507290867192
41330000.0,-153.2662296544055
41340000.0,-154.09066325260486
41350000.0,-153.76324914140503
41360000.0,-153.44450669583577
41370000.0,-152.8392693641222
41380000.0,-151.6142851921069
41390000.0,-152.78521990252048
41400000.0,-153.96798167462387
41410000.0,-152.96535261291217
41420000.0,-153.4733837299302
41430000.0,-153.31865596719692
41440000.0,-152.81545273415563
41450000.0,-152.4426494344553
41460000.0,-152.8356030969632
41470000.0,-153.17249075392021
41480000.0,-152.95844042200576
41490000.0,-152.96514340522393
41500000.0,-154.33262511424854
41510000.0,-154.2187527661593
41520000.0,-153.97061506626852
41530000.0,-153.57209584715338
41540000.0,-152.52311276056736
41550000.0,-153.01777183489253
41560000.0,-153.16620298863737
41570000.0,-153.945003277603
41580000.0,-153.41688503102864
41590000.0,-153.5688884296443
41600000.0,-153.11700561433955
41610000.0,-153.08482198990822
41620000.0,-154.17141356331624
41630000.0,-154.4621509399296
41640000.0,-155.3906754921314
41650000.0,-155.48156651898302
41660000.0,-153.99146796077815
41670000.0,-153.6172725800847
41680000.0,-153.42278292816692
41690000.0,-153.50536971603063
41700000.0,-153.94413931252376
41710000.0,-154.6270488608914
41720000.0,-155.1616286875588
41730000.0,-153.03065003369002
41740000.0,-152.45122590136364
41750000.0,-152.05134696074677
41760000.0,-152.158514629524
41770000.0,-152.68607848471396
41780000.0,-152.42430941799842
41790000.0,-154.31703306157806
41800000.0,-152.3505556625636
41810000.0,-150.508409875355
41820000.0,-149.4353434277391
41830000.0,-152.83896197788187
41840000.0,-153.90341013016888
41850000.0,-153.39952927330728
41860000.0,-153.18506572949642
41870000.0,-153.15961001701203
41880000.0,-151.35840100015525
41890000.0,-151.90677026842144
41900000.0,-151.77651397783006
41910000.0,-150.93409126891112
41920000.0,-151.968926104177
41930000.0,-154.03192390153023
41940000.0,-154.6165084137498
41950000.0,-153.54793059693452
41960000.0,-153.63722501058544
41970000.0,-153.5052583087639
41980000.0,-154.56974127302726
41990000.0,-153.6580039778787
42000000.0,-153.26747064501268
42010000.0,-153.87977155827681
42020000.0,-153.42616111266608
42030000.0,-151.9982401265341
42040000.0,-152.9568893591296
42050000.0,-153.55993767007052
42060000.0,-153.1426461700662
42070000.0,-153.60817865686448
42080000.0,-152.3772041546062
42090000.0,-152.59338033281114
42100000.0,-153.10502647565738
42110000.0,-153.09483921396128
42120000.0,-151.95155668819072
42130000.0,-152.8871846550965
42140000.0,-154.4541322241958
42150000.0,-153.72187793306952
42160000.0,-154.1772591157522
42170000.0,-153.74320827616708
42180000.0,-152.63976052738906
42190000.0,-153.34894436612714
42200000.0,-151.85692074575502
42210000.0,-153.97309230309668
42220000.0,-155.39913187934323
42230000.0,-152.68285503177395
42240000.0,-152.7296951828873
42250000.0,-153.06736831598823
42260000.0,-151.57368572626783
42270000.0,-152.50652240166903
42280000.0,-153.12537501099843
42290000.0,-152.8064181999453
42300000.0,-152.4976443871702
42310000.0,-153.8919886862536
42320000.0,-153.39705597577452
42330000.0,-152.54224620042936
42340000.0,-154.15702077365637
42350000.0,-153.14425305051319
42360000.0,-152.86913404554357
42370000.0,-151.52337902859924
42380000.0,-152.14887327085907
42390000.0,-153.92129534449583
42400000.0,-154.89857206437782
42410000.0,-153.00291926212398
42420000.0,-152.7707733091184
42430000.0,-154.17912013389812
42440000.0,-152.84180566225874
42450000.0,-154.8220079278652
42460000.0,-153.75478518979168
42470000.0,-152.20349931069734
42480000.0,-152.47336572191816
42490000.0,-152.1038474729864
42500000.0,-153.6189639213232
42510000.0,-153.02234831950398
42520000.0,-153.6303490337272
42530000.0,-151.9187372203743
42540000.0,-152.45460782624872
42550000.0,-152.96781312197345
42560000.0,-152.8188581388564
42570000.0,-152.9621547075359
42580000.0,-151.2694535019927
42590000.0,-152.2920602767661
42600000.0,-153.26708794711828
42610000.0,-153.04305802398576
42620000.0,-152.10663625723672
42630000.0,-151.11937922711485
42640000.0,-153.68168616079976
42650000.0,-152.27287730247664
42660000.0,-152.56429127387887
42670000.0,-152.97274832166175
42680000.0,-154.53036642599875
42690000.0,-153.2706764656973
42700000.0,-152.70445412569418
42710000.0,-154.69345983843635
42720000.0,-155.02108805369153
42730000.0,-154.54005299444685
42740000.0,-153.27395413450535
42750000.0,-150.99819411866827
42760000.0,-150.5533756764653
42770000.0,-153.42101461285597
42780000.0,-153.43162628245477
42790000.0,-152.31696858413653
42800000.0,-152.96165599086598
42810000.0,-154.07099518014644
42820000.0,-152.80990190774023
42830000.0,-153.7172188309396
42840000.0,-153.53108854213895
42850000.0,-152.5944376797157
42860000.0,-152.8842272310377
42870000.0,-152.75676293481513
42880000.0,-153.48619009357233
42890000.0,-152.42276018558644
42900000.0,-152.71778324013712
42910000.0,-152.57328302528018
42920000.0,-154.01028329366122
42930000.0,-153.45397241551282
42940000.0,-151.06706217869854
42950000.0,-152.25115363612207
42960000.0,-155.14069682335906
42970000.0,-153.49584894123817
42980000.0,-150.4250627247717
42990000.0,-150.96701216126723
43000000.0,-152.34704747169283
43010000.0,-151.59065391890778
43020000.0,-151.47858689907574
43030000.0,-152.54874458952398
43040000.0,-153.57908138335165
43050000.0,-154.0860068655925
43060000.0,-153.4383508973159
43070000.0,-152.89561948267172
43080000.0,-153.21281169529857
43090000.0,-152.80573446214643
43100000.0,-152.80734808262034
43110000.0,-154.61142951346625
43120000.0,-151.97050399229408
43130000.0,-151.30929140540766
43140000.0,-151.41950059356105
43150000.0,-152.07413196185576
43160000.0,-153.33334530501753
43170000.0,-152.78917799430292
43180000.0,-154.33944990904118
43190000.0,-153.55682546165474
43200000.0,-153.7335165778271
43210000.0,-152.83042080036157
43220000.0,-152.6034280305382
43230000.0,-153.99437364322293
43240000.0,-153.73664718535105
43250000.0,-152.49994935229714
43260000.0,-153.2815661603186
43270000.0,-154.82742477542925
43280000.0,-152.63029966005257
43290000.0,-151.99340133949366
43300000.0,-151.87794760072128
43310000.0,-150.60139729937254
43320000.0,-152.8350300331888
43330000.0,-151.82773156075592
43340000.0,-151.48705137309344
43350000.0,-153.65921098430664
43360000.0,-152.71117500382653
43370000.0,-151.0399529307054
43380000.0,-151.85488968087276
43390000.0,-152.8672786646531
43400000.0,-154.12966844023663
43410000.0,-152.7030694035574
43420000.0,-153.20565477613462
43430000.0,-152.87476866147844
43440000.0,-153.0571680696277
43450000.0,-154.43997221900406
43460000.0,-154.43832443182322
43470000.0,-153.75610023059073
43480000.0,-153.72342744928903
43490000.0,-153.54163445592488
43500000.0,-154.0025976388287
43510000.0,-152.7652955166926
43520000.0,-153.57061652619674
43530000.0,-153.3376716871499
43540000.0,-151.74112627037846
43550000.0,-151.40769262323425
43560000.0,-152.6948393340241
43570000.0,-153.26713453985036
43580000.0,-153.06983740611219
43590000.0,-153.44597511899312
43600000.0,-152.8667744921404
43610000.0,-152.47188821670758
43620000.0,-151.79832324653378
43630000.0,-151.39791902782048
43640000.0,-153.03157225203793
43650000.0,-153.56905424315525
43660000.0,-152.74056413297518
43670000.0,-153.45531675180288
43680000.0,-154.02107707008338
43690000.0,-151.76281540356166
43700000.0,-151.20483731059923
43710000.0,-152.236860157595
43720000.0,-153.24220639975172
43730000.0,-154.65299475350827
43740000.0,-152.90106816417295
43750000.0,-152.52765796505417
43760000.0,-154.53203879965332
43770000.0,-152.5445526921199
43780000.0,-153.25116818167209
43790000.0,-152.8932168948462
43800000.0,-152.9710585266718
43810000.0,-152.73879650007774
43820000.0,-153.62620761962353
43830000.0,-152.39021839822502
43840000.0,-153.28071393620667
43850000.0,-153.53299558480177
43860000.0,-152.05231434185558
43870000.0,-151.97575723420061
43880000.0,-152.38442791983576
43890000.0,-153.6644547735601
43900000.0,-152.7956116743379
43910000.0,-154.1329472191713
43920000.0,-153.89083892307593
43930000.0,-152.1920317224158
43940000.0,-152.48691030208624
43950000.0,-154.03070446235728
43960000.0,-153.6891216059953
43970000.0,-152.17315338391205
43980000.0,-152.34187093648333
43990000.0,-152.84980002869062
44000000.0,-153.9186488393918
44010000.0,-154.57407863339478
44020000.0,-154.77443195774654
44030000.0,-153.1665307137753
44040000.0,-152.5924946746372
44050000.0,-154.09461256846654
44060000.0,-152.89391884501137
44070000.0,-151.77576476900455
44080000.0,-153.0123714448318
44090000.0,-154.53796086912834
44100000.0,-154.07713068048625
44110000.0,-151.9893584197236
44120000.0,-152.2862877229625
44130000.0,-153.22295549987385
44140000.0,-154.59392249831546
44150000.0,-153.32547839317132
44160000.0,-152.27317782245672
44170000.0,-151.9339671153852
44180000.0,-151.6373877634852
44190000.0,-153.22838409122755
44200000.0,-152.73445030136253
44210000.0,-152.45252206671643
44220000.0,-152.5536554740273
44230000.0,-154.93596337300158
44240000.0,-154.61476914941017
44250000.0,-153.3747827504577
44260000.0,-152.7959580145316
44270000.0,-152.41365503981973
44280000.0,-152.54727259888202
44290000.0,-152.0427862555292
44300000.0,-151.33861088090572
44310000.0,-152.33063224762586
44320000.0,-153.39759356321417
44330000.0,-153.94733941199055
44340000.0,-154.14819368354085
44350000.0,-153.81377806434924
44360000.0,-152.1072131177827
44370000.0,-153.61756179618467
44380000.0,-151.78222961644417
44390000.0,-152.43435141248173
44400000.0,-154.81391062103373
44410000.0,-154.01440514848213
44420000.0,-152.63067117144408
44430000.0,-153.26281750361883
44440000.0,-152.38603846766517
44450000.0,-152.43942638743812
44460000.0,-153.21645437499583
44470000.0,-152.05155973329144
44480000.0,-151.99805292457762
44490000.0,-152.96326536566656
44500000.0,-153.4721753235139
44510000.0,-151.7185530668428
44520000.0,-152.71019482125598
44530000.0,-153.44976635069872
44540000.0,-154.71159828137277
44550000.0,-155.05182425541057
44560000.0,-152.6551330312321
44570000.0,-152.89007429456788
44580000.0,-154.24213759465368
44590000.0,-154.32083769194873
44600000.0,-154.41652005466912
44610000.0,-155.41245519797013
44620000.0,-152.55430381136594
44630000.0,-152.91010519528098
44640000.0,-153.21278967929132
44650000.0,-153.39087708273058
44660000.0,-152.58216124465255
44670000.0,-152.1458799417632
44680000.0,-151.39839122814436
44690000.0,-151.26542403504808
44700000.0,-151.71106602203042
44710000.0,-151.75544214516174
44720000.0,-152.42002714007936
44730000.0,-153.83971720893604
44740000.0,-153.0570063647739
44750000.0,-152.45636909309317
44760000.0,-151.93204504974108
44770000.0,-151.20249352564613
44780000.0,-151.59328686277183
44790000.0,-153.4245875685048
44800000.0,-153.41746963507597
44810000.0,-152.28661844617903
44820000.0,-151.90271153023002
44830000.0,-150.8917045774112
44840000.0,-151.32194169289565
44850000.0,-152.24719005172804
44860000.0,-152.54108102529267
44870000.0,-154.36617402477393
44880000.0,-154.19712120866416
44890000.0,-150.90152748262324
44900000.0,-151.31278593569488
44910000.0,-152.2015373151949
44920000.0,-154.48581599030265
44930000.0,-153.58367579653225
44940000.0,-152.81905974107
44950000.0,-152.6250310766392
44960000.0,-153.92858141388675
44970000.0,-153.80423312871352
44980000.0,-153.18900387199304
44990000.0,-153.30738666871676
45000000.0,-151.74193084569458
45010000.0,-151.37670550586364
45020000.0,-153.70125562383063
45030000.0,-153.806956385382
45040000.0,-151.98968269006252
45050000.0,-152.00831995726406
45060000.0,-151.82383668141836
45070000.0,-153.46237299405584
45080000.0,-153.3667117972502
45090000.0,-152.33418446965106
45100000.0,-150.66719306490288
45110000.0,-152.6934821192785
45120000.0,-153.3684038449471
45130000.0,-153.5624538860972
45140000.0,-154.70555523121908
45150000.0,-152.9842381291064
45160000.0,-153.78119873204662
45170000.0,-152.19446895036444
45180000.0,-152.47476593101416
45190000.0,-152.5344459671626
45200000.0,-151.73548935737628
45210000.0,-152.2377619853611
45220000.0,-152.62201117980456
45230000.0,-152.94723956032254
45240000.0,-153.70926400949753
45250000.0,-153.88063255092055
45260000.0,-153.18036550887606
45270000.0,-152.75837452224204
45280000.0,-152.60266560172408
45290000.0,-153.18027417237855
45300000.0,-153.61437552625296
45310000.0,-152.73121276793083
45320000.0,-152.4810574944868
45330000.0,-151.39189763337083
45340000.0,-152.68913877559808
45350000.0,-153.6053312842592
45360000.0,-154.79378178663546
45370000.0,-153.19103292453468
45380000.0,-151.80110107890067
45390000.0,-153.05633740974488
45400000.0,-153.20588175985654
45410000.0,-151.41796849088269
45420000.0,-151.60623129568188
45430000.0,-152.37530446999244
45440000.0,-153.86541520826756
45450000.0,-153.8479768884388
45460000.0,-153.54233957967088
45470000.0,-153.0430176838249
45480000.0,-153.21554434825586
45490000.0,-154.52577720893441
45500000.0,-154.68599605517295
45510000.0,-154.03329288724674
45520000.0,-153.60761232738417
45530000.0,-153.85337838172836
45540000.0,-152.0425998670876
45550000.0,-153.12807414234834
45560000.0,-153.51368564322183
45570000.0,-153.5060454771608
45580000.0,-153.59139392878012
45590000.0,-154.36394102275398
45600000.0,-152.573333919604
45610000.0,-152.411473684449
45620000.0,-153.10672919892352
45630000.0,-151.94401976574076
45640000.0,-151.83376956655118
45650000.0,-153.26052000561452
45660000.0,-153.70757369527098
45670000.0,-153.30343943210295
45680000.0,-153.92585545427264
45690000.0,-154.2214086705903
45700000.0,-153.7675764360123
45710000.0,-153.16805737337003
45720000.0,-153.19073025608324
45730000.0,-153.8167190669561
45740000.0,-152.43457773587355
45750000.0,-151.7384576220249
45760000.0,-151.27586849379415
45770000.0,-151.31405784413988
45780000.0,-151.00067791956985
45790000.0,-151.13166545416092
45800000.0,-153.04995406839856
45810000.0,-153.38333820077145
45820000.0,-153.72681166816596
45830000.0,-154.05305906912412
45840000.0,-152.5411809368561
45850000.0,-151.1374535324426
45860000.0,-150.8299826152668
45870000.0,-151.437518198585
45880000.0,-152.18187973112364
45890000.0,-152.44584329735775
45900000.0,-152.7957449496165
45910000.0,-153.85390484893412
45920000.0,-154.0261263226854
45930000.0,-153.0249905287963
45940000.0,-152.8648566128815
45950000.0,-152.73372909208274
45960000.0,-152.82464511302487
45970000.0,-154.86025939324674
45980000.0,-153.6557988514029
45990000.0,-151.6301830444704
46000000.0,-152.80047916747378
46010000.0,-154.0439135363793
46020000.0,-154.09479038638472
46030000.0,-153.11648142950486
46040000.0,-153.52320792044299
46050000.0,-152.90711492598547
46060000.0,-151.558617351403
46070000.0,-152.39038421667897
46080000.0,-152.26335746538436
46090000.0,-153.2416543806512
46100000.0,-152.59174230605515
46110000.0,-152.04772735209195
46120000.0,-153.2888466965091
46130000.0,-153.75337492177897
46140000.0,-152.0413350421087
46150000.0,-152.24866392460444
46160000.0,-152.38379981829314
46170000.0,-153.09359243440474
46180000.0,-152.24132308910654
46190000.0,-153.47351996794748
46200000.0,-153.8681680280757
46210000.0,-152.70314808060084
46220000.0,-152.55722399962178
46230000.0,-153.91929043238864
46240000.0,-154.49562591432817
46250000.0,-153.1971552568654
46260000.0,-152.44795883025748
46270000.0,-153.1687251201539
46280000.0,-152.77955178121206
46290000.0,-151.72018827967844
46300000.0,-151.75803193930994
46310000.0,-152.11122688497733
46320000.0,-153.23684931323942
46330000.0,-152.83445474352723
46340000.0,-153.57667473393147
46350000.0,-152.99073704243088
46360000.0,-152.70882276262688
46370000.0,-153.02100837924291
46380000.0,-153.00294893286832
46390000.0,-151.4162786762254
46400000.0,-151.86961175918276
46410000.0,-152.77517555022328
46420000.0,-152.61763139591443
46430000.0,-152.80628607060183
46440000.0,-152.1231352024949
46450000.0,-153.620317265659
46460000.0,-155.03031583677955
46470000.0,-154.8147196962375
46480000.0,-153.8027336077903
46490000.0,-152.62175535352478
46500000.0,-153.74754974849222
46510000.0,-153.7963117698966
46520000.0,-153.0967143150106
46530000.0,-151.90671030568976
46540000.0,-154.04188838264113
46550000.0,-152.58154592345423
46560000.0,-153.10840423667383
46570000.0,-153.64868119862197
46580000.0,-153.79925609503775
46590000.0,-153.11651901300561
46600000.0,-151.9980035048334
46610000.0,-153.02678533375365
46620000.0,-154.24275697452813
46630000.0,-152.68576614953648
46640000.0,-151.9611251929526
46650000.0,-153.41086250498387
46660000.0,-152.24986221151676
46670000.0,-151.9236434051353
46680000.0,-153.50447904211885
46690000.0,-152.82472816389708
46700000.0,-152.3958148333377
46710000.0,-153.81552606369587
46720000.0,-152.50819016959014
46730000.0,-152.58049570778667
46740000.0,-153.49410550793104
46750000.0,-153.1381257851802
